Date		TIme		Data	Pressure(mb)
2024-05-01	01:34:00	13676	772.6
2024-05-01	01:35:00	13810	772.6
2024-05-01	01:36:00	14212	772.6
2024-05-01	01:37:00	13658	772.6
2024-05-01	01:38:00	13672	772.6
2024-05-01	01:39:00	13420	772.6
2024-05-01	01:40:00	13852	772.6
2024-05-01	01:41:00	13860	772.7
2024-05-01	01:42:00	13766	772.7
2024-05-01	01:43:00	13930	772.7
2024-05-01	01:44:00	13723	772.7
2024-05-01	01:45:00	13667	772.7
2024-05-01	01:46:00	14157	772.7
2024-05-01	01:47:00	13439	772.8
2024-05-01	01:48:00	13896	772.8
2024-05-01	01:49:00	14072	772.8
2024-05-01	01:50:00	13892	772.8
2024-05-01	01:51:00	13636	772.8
2024-05-01	01:52:00	13940	772.8
2024-05-01	01:53:00	13382	772.8
2024-05-01	01:54:00	13703	772.8
2024-05-01	01:55:00	13921	772.8
2024-05-01	01:56:00	13571	772.8
2024-05-01	01:57:00	13364	772.8
2024-05-01	01:58:00	13780	772.8
2024-05-01	01:59:00	14044	772.8
2024-05-01	02:00:00	13661	772.9
2024-05-01	02:01:00	13648	772.9
2024-05-01	02:02:00	14001	772.9
2024-05-01	02:03:00	14047	772.9
2024-05-01	02:04:00	13923	773
2024-05-01	02:05:00	13562	773
2024-05-01	02:06:00	13854	773
2024-05-01	02:07:00	13767	773
2024-05-01	02:08:00	13993	773
2024-05-01	02:09:00	13999	773
2024-05-01	02:10:00	13759	773.1
2024-05-01	02:11:00	13759	773.1
2024-05-01	02:12:00	13485	773.1
2024-05-01	02:13:00	13699	773.1
2024-05-01	02:14:00	13958	773.1
2024-05-01	02:15:00	13898	773.1
2024-05-01	02:16:00	13812	773.2
2024-05-01	02:17:00	13936	773.2
2024-05-01	02:18:00	13576	773.2
2024-05-01	02:19:00	13610	773.2
2024-05-01	02:20:00	14146	773.3
2024-05-01	02:21:00	13983	773.3
2024-05-01	02:22:00	13323	773.3
2024-05-01	02:23:00	14152	773.3
2024-05-01	02:24:00	13513	773.3
2024-05-01	02:25:00	13915	773.4
2024-05-01	02:26:00	13506	773.4
2024-05-01	02:27:00	14024	773.4
2024-05-01	02:28:00	13666	773.4
2024-05-01	02:29:00	13665	773.5
2024-05-01	02:30:00	14032	773.5
2024-05-01	02:31:00	13542	773.5
2024-05-01	02:32:00	13837	773.5
2024-05-01	02:33:00	14004	773.5
2024-05-01	02:34:00	13627	773.5
2024-05-01	02:35:00	13819	773.5
2024-05-01	02:36:00	13826	773.5
2024-05-01	02:37:00	13472	773.5
2024-05-01	02:38:00	14062	773.5
2024-05-01	02:39:00	13852	773.6
2024-05-01	02:40:00	13636	773.5
2024-05-01	02:41:00	13688	773.5
2024-05-01	02:42:00	13934	773.5
2024-05-01	02:43:00	13800	773.5
2024-05-01	02:44:00	13661	773.5
2024-05-01	02:45:00	13639	773.5
2024-05-01	02:46:00	13467	773.5
2024-05-01	02:47:00	13344	773.5
2024-05-01	02:48:00	13876	773.5
2024-05-01	02:49:00	14075	773.5
2024-05-01	02:50:00	13679	773.5
2024-05-01	02:51:00	13784	773.5
2024-05-01	02:52:00	13997	773.5
2024-05-01	02:53:00	13826	773.5
2024-05-01	02:54:00	13479	773.5
2024-05-01	02:55:00	14120	773.5
2024-05-01	02:56:00	13580	773.5
2024-05-01	02:57:00	13703	773.6
2024-05-01	02:58:00	13473	773.6
2024-05-01	02:59:00	13655	773.6
2024-05-01	03:00:00	13725	773.6
2024-05-01	03:01:00	13687	773.6
2024-05-01	03:02:00	13648	773.6
2024-05-01	03:03:00	13415	773.6
2024-05-01	03:04:00	13684	773.6
2024-05-01	03:05:00	13520	773.7
2024-05-01	03:06:00	14075	773.7
2024-05-01	03:07:00	13424	773.7
2024-05-01	03:08:00	14007	773.7
2024-05-01	03:09:00	13859	773.7
2024-05-01	03:10:00	13715	773.7
2024-05-01	03:11:00	13754	773.7
2024-05-01	03:12:00	13866	773.8
2024-05-01	03:13:00	13638	773.8
2024-05-01	03:14:00	13509	773.8
2024-05-01	03:15:00	13578	773.8
2024-05-01	03:16:00	13726	773.8
2024-05-01	03:17:00	13626	773.8
2024-05-01	03:18:00	13571	773.8
2024-05-01	03:19:00	13346	773.8
2024-05-01	03:20:00	13928	773.8
2024-05-01	03:21:00	13492	773.8
2024-05-01	03:22:00	13894	773.8
2024-05-01	03:23:00	13527	773.8
2024-05-01	03:24:00	13482	773.9
2024-05-01	03:25:00	13839	773.9
2024-05-01	03:26:00	13402	773.9
2024-05-01	03:27:00	13550	773.9
2024-05-01	03:28:00	13583	773.9
2024-05-01	03:29:00	13280	774
2024-05-01	03:30:00	13379	774
2024-05-01	03:31:00	13871	774
2024-05-01	03:32:00	13844	774
2024-05-01	03:33:00	13672	774
2024-05-01	03:34:00	13550	774
2024-05-01	03:35:00	13975	774
2024-05-01	03:36:00	13659	774
2024-05-01	03:37:00	14268	774
2024-05-01	03:38:00	13758	774
2024-05-01	03:39:00	13627	774
2024-05-01	03:40:00	13464	774
2024-05-01	03:41:00	13493	774
2024-05-01	03:42:00	13731	774
2024-05-01	03:43:00	13689	774.1
2024-05-01	03:44:00	13247	774.1
2024-05-01	03:45:00	13504	774.1
2024-05-01	03:46:00	13163	774.2
2024-05-01	03:47:00	13723	774.2
2024-05-01	03:48:00	13409	774.2
2024-05-01	03:49:00	13589	774.3
2024-05-01	03:50:00	13992	774.3
2024-05-01	03:51:00	13663	774.3
2024-05-01	03:52:00	13614	774.3
2024-05-01	03:53:00	13288	774.3
2024-05-01	03:54:00	13270	774.3
2024-05-01	03:55:00	13891	774.3
2024-05-01	03:56:00	13668	774.3
2024-05-01	03:57:00	13640	774.3
2024-05-01	03:58:00	13581	774.3
2024-05-01	03:59:00	13743	774.3
2024-05-01	04:00:00	13317	774.3
2024-05-01	04:01:00	13516	774.3
2024-05-01	04:02:00	13667	774.3
2024-05-01	04:03:00	13665	774.3
2024-05-01	04:04:00	13340	774.3
2024-05-01	04:05:00	13573	774.3
2024-05-01	04:06:00	13776	774.3
2024-05-01	04:07:00	13493	774.3
2024-05-01	04:08:00	13272	774.3
2024-05-01	04:09:00	13709	774.3
2024-05-01	04:10:00	13741	774.3
2024-05-01	04:11:00	13634	774.3
2024-05-01	04:12:00	13592	774.3
2024-05-01	04:13:00	13449	774.4
2024-05-01	04:14:00	13746	774.4
2024-05-01	04:15:00	13604	774.4
2024-05-01	04:16:00	13792	774.4
2024-05-01	04:17:00	13535	774.4
2024-05-01	04:18:00	13230	774.4
2024-05-01	04:19:00	13701	774.4
2024-05-01	04:20:00	13738	774.4
2024-05-01	04:21:00	13614	774.4
2024-05-01	04:22:00	13423	774.4
2024-05-01	04:23:00	13783	774.4
2024-05-01	04:24:00	13800	774.5
2024-05-01	04:25:00	13886	774.5
2024-05-01	04:26:00	13939	774.5
2024-05-01	04:27:00	13427	774.5
2024-05-01	04:28:00	13485	774.5
2024-05-01	04:29:00	13603	774.5
2024-05-01	04:30:00	13531	774.5
2024-05-01	04:31:00	13879	774.5
2024-05-01	04:32:00	13651	774.5
2024-05-01	04:33:00	13294	774.5
2024-05-01	04:34:00	13536	774.5
2024-05-01	04:35:00	13490	774.4
2024-05-01	04:36:00	13512	774.4
2024-05-01	04:37:00	13637	774.4
2024-05-01	04:38:00	13626	774.4
2024-05-01	04:39:00	13674	774.4
2024-05-01	04:40:00	13059	774.4
2024-05-01	04:41:00	13333	774.4
2024-05-01	04:42:00	13684	774.4
2024-05-01	04:43:00	13654	774.4
2024-05-01	04:44:00	13715	774.4
2024-05-01	04:45:00	13317	774.5
2024-05-01	04:46:00	13365	774.5
2024-05-01	04:47:00	13563	774.5
2024-05-01	04:48:00	13536	774.5
2024-05-01	04:49:00	13637	774.5
2024-05-01	04:50:00	13679	774.5
2024-05-01	04:51:00	13795	774.5
2024-05-01	04:52:00	13542	774.5
2024-05-01	04:53:00	13551	774.5
2024-05-01	04:54:00	13654	774.5
2024-05-01	04:55:00	13394	774.5
2024-05-01	04:56:00	13508	774.5
2024-05-01	04:57:00	13610	774.5
2024-05-01	04:58:00	13651	774.5
2024-05-01	04:59:00	13222	774.5
2024-05-01	05:00:00	13627	774.5
2024-05-01	05:01:00	13753	774.5
2024-05-01	05:02:00	13378	774.5
2024-05-01	05:03:00	13717	774.5
2024-05-01	05:04:00	13324	774.5
2024-05-01	05:05:00	13673	774.5
2024-05-01	05:06:00	13948	774.5
2024-05-01	05:07:00	13318	774.5
2024-05-01	05:08:00	13966	774.5
2024-05-01	05:09:00	13390	774.5
2024-05-01	05:10:00	13421	774.5
2024-05-01	05:11:00	13587	774.5
2024-05-01	05:12:00	13674	774.5
2024-05-01	05:13:00	13691	774.5
2024-05-01	05:14:00	13351	774.5
2024-05-01	05:15:00	13789	774.5
2024-05-01	05:16:00	13768	774.5
2024-05-01	05:17:00	13527	774.5
2024-05-01	05:18:00	13896	774.5
2024-05-01	05:19:00	13518	774.5
2024-05-01	05:20:00	13503	774.5
2024-05-01	05:21:00	13299	774.5
2024-05-01	05:22:00	13306	774.5
2024-05-01	05:23:00	13511	774.5
2024-05-01	05:24:00	13384	774.5
2024-05-01	05:25:00	13454	774.5
2024-05-01	05:26:00	13772	774.5
2024-05-01	05:27:00	13672	774.5
2024-05-01	05:28:00	13641	774.5
2024-05-01	05:29:00	13640	774.5
2024-05-01	05:30:00	13478	774.5
2024-05-01	05:31:00	13619	774.5
2024-05-01	05:32:00	13474	774.5
2024-05-01	05:33:00	13637	774.5
2024-05-01	05:34:00	13275	774.5
2024-05-01	05:35:00	13790	774.5
2024-05-01	05:36:00	13836	774.5
2024-05-01	05:37:00	13135	774.5
2024-05-01	05:38:00	13273	774.5
2024-05-01	05:39:00	13349	774.5
2024-05-01	05:40:00	13374	774.5
2024-05-01	05:41:00	13733	774.5
2024-05-01	05:42:00	13491	774.5
2024-05-01	05:43:00	13411	774.5
2024-05-01	05:44:00	13394	774.5
2024-05-01	05:45:00	13707	774.5
2024-05-01	05:46:00	13386	774.4
2024-05-01	05:47:00	13898	774.4
2024-05-01	05:48:00	13880	774.4
2024-05-01	05:49:00	13471	774.4
2024-05-01	05:50:00	13798	774.4
2024-05-01	05:51:00	13786	774.4
2024-05-01	05:52:00	13755	774.4
2024-05-01	05:53:00	13539	774.4
2024-05-01	05:54:00	13635	774.4
2024-05-01	05:55:00	13552	774.4
2024-05-01	05:56:00	13880	774.4
2024-05-01	05:57:00	13866	774.4
2024-05-01	05:58:00	13700	774.4
2024-05-01	05:59:00	13852	774.4
2024-05-01	06:00:00	13598	774.3
2024-05-01	06:01:00	13316	774.3
2024-05-01	06:02:00	13646	774.3
2024-05-01	06:03:00	13472	774.3
2024-05-01	06:04:00	13364	774.3
2024-05-01	06:05:00	13526	774.3
2024-05-01	06:06:00	13681	774.3
2024-05-01	06:07:00	13514	774.3
2024-05-01	06:08:00	13441	774.3
2024-05-01	06:09:00	13571	774.3
2024-05-01	06:10:00	13599	774.2
2024-05-01	06:11:00	13583	774.2
2024-05-01	06:12:00	13434	774.2
2024-05-01	06:13:00	13469	774.2
2024-05-01	06:14:00	13940	774.2
2024-05-01	06:15:00	13429	774.2
2024-05-01	06:16:00	13628	774.2
2024-05-01	06:17:00	13603	774.2
2024-05-01	06:18:00	13820	774.2
2024-05-01	06:19:00	13812	774.2
2024-05-01	06:20:00	13720	774.2
2024-05-01	06:21:00	13601	774.2
2024-05-01	06:22:00	13483	774.2
2024-05-01	06:23:00	13844	774.2
2024-05-01	06:24:00	13764	774.2
2024-05-01	06:25:00	13525	774.2
2024-05-01	06:26:00	13359	774.2
2024-05-01	06:27:00	13796	774.2
2024-05-01	06:28:00	14038	774.2
2024-05-01	06:29:00	13738	774.1
2024-05-01	06:30:00	13467	774.1
2024-05-01	06:31:00	13729	774.1
2024-05-01	06:32:00	13675	774.1
2024-05-01	06:33:00	13627	774.1
2024-05-01	06:34:00	13843	774.1
2024-05-01	06:35:00	13552	774.1
2024-05-01	06:36:00	13466	774
2024-05-01	06:37:00	13832	774
2024-05-01	06:38:00	13689	774
2024-05-01	06:39:00	13700	774
2024-05-01	06:40:00	13845	774
2024-05-01	06:41:00	13775	774
2024-05-01	06:42:00	13752	774
2024-05-01	06:43:00	13975	774
2024-05-01	06:44:00	13710	774
2024-05-01	06:45:00	13528	774
2024-05-01	06:46:00	13884	774
2024-05-01	06:47:00	13497	774
2024-05-01	06:48:00	13423	774
2024-05-01	06:49:00	13786	773.9
2024-05-01	06:50:00	13787	773.9
2024-05-01	06:51:00	13749	773.9
2024-05-01	06:52:00	13946	773.9
2024-05-01	06:53:00	13895	773.9
2024-05-01	06:54:00	13808	773.9
2024-05-01	06:55:00	13682	773.9
2024-05-01	06:56:00	13754	773.8
2024-05-01	06:57:00	13929	773.8
2024-05-01	06:58:00	13855	773.8
2024-05-01	06:59:00	13483	773.8
2024-05-01	07:00:00	14039	773.8
2024-05-01	07:01:00	13919	773.8
2024-05-01	07:02:00	13797	773.9
2024-05-01	07:03:00	13811	773.9
2024-05-01	07:04:00	13532	773.9
2024-05-01	07:05:00	13385	773.9
2024-05-01	07:06:00	13634	773.9
2024-05-01	07:07:00	13688	773.9
2024-05-01	07:08:00	14252	773.9
2024-05-01	07:09:00	13877	773.9
2024-05-01	07:10:00	13548	773.9
2024-05-01	07:11:00	14011	773.9
2024-05-01	07:12:00	13628	773.9
2024-05-01	07:13:00	13211	773.9
2024-05-01	07:14:00	13472	773.9
2024-05-01	07:15:00	13539	773.9
2024-05-01	07:16:00	13528	773.9
2024-05-01	07:17:00	13391	773.9
2024-05-01	07:18:00	13577	773.8
2024-05-01	07:19:00	13416	773.8
2024-05-01	07:20:00	13860	773.8
2024-05-01	07:21:00	13489	773.8
2024-05-01	07:22:00	13854	773.8
2024-05-01	07:23:00	13431	773.8
2024-05-01	07:24:00	13210	773.8
2024-05-01	07:25:00	13541	773.8
2024-05-01	07:26:00	13688	773.7
2024-05-01	07:27:00	13667	773.7
2024-05-01	07:28:00	13823	773.7
2024-05-01	07:29:00	13929	773.7
2024-05-01	07:30:00	13485	773.7
2024-05-01	07:31:00	13778	773.7
2024-05-01	07:32:00	13875	773.7
2024-05-01	07:33:00	13561	773.7
2024-05-01	07:34:00	13642	773.7
2024-05-01	07:35:00	14080	773.6
2024-05-01	07:36:00	13656	773.6
2024-05-01	07:37:00	13858	773.6
2024-05-01	07:38:00	14009	773.6
2024-05-01	07:39:00	13951	773.6
2024-05-01	07:40:00	13623	773.6
2024-05-01	07:41:00	13517	773.6
2024-05-01	07:42:00	13774	773.6
2024-05-01	07:43:00	14012	773.5
2024-05-01	07:44:00	13447	773.5
2024-05-01	07:45:00	13491	773.5
2024-05-01	07:46:00	13344	773.5
2024-05-01	07:47:00	13694	773.5
2024-05-01	07:48:00	13969	773.5
2024-05-01	07:49:00	13800	773.5
2024-05-01	07:50:00	13882	773.5
2024-05-01	07:51:00	13875	773.5
2024-05-01	07:52:00	13612	773.5
2024-05-01	07:53:00	14223	773.5
2024-05-01	07:54:00	13539	773.5
2024-05-01	07:55:00	13832	773.5
2024-05-01	07:56:00	13636	773.5
2024-05-01	07:57:00	13750	773.5
2024-05-01	07:58:00	13599	773.5
2024-05-01	07:59:00	13303	773.5
2024-05-01	08:00:00	13685	773.5
2024-05-01	08:01:00	13902	773.5
2024-05-01	08:02:00	13518	773.4
2024-05-01	08:03:00	13916	773.4
2024-05-01	08:04:00	13859	773.4
2024-05-01	08:05:00	13634	773.4
2024-05-01	08:06:00	13894	773.4
2024-05-01	08:07:00	13594	773.4
2024-05-01	08:08:00	13654	773.4
2024-05-01	08:09:00	14042	773.4
2024-05-01	08:10:00	14071	773.4
2024-05-01	08:11:00	13479	773.4
2024-05-01	08:12:00	13513	773.4
2024-05-01	08:13:00	13777	773.3
2024-05-01	08:14:00	13583	773.3
2024-05-01	08:15:00	13982	773.3
2024-05-01	08:16:00	13783	773.3
2024-05-01	08:17:00	13778	773.3
2024-05-01	08:18:00	13760	773.3
2024-05-01	08:19:00	13611	773.3
2024-05-01	08:20:00	14051	773.3
2024-05-01	08:21:00	13448	773.2
2024-05-01	08:22:00	13916	773.3
2024-05-01	08:23:00	13814	773.3
2024-05-01	08:24:00	13565	773.3
2024-05-01	08:25:00	13565	773.3
2024-05-01	08:26:00	13334	773.3
2024-05-01	08:27:00	13854	773.3
2024-05-01	08:28:00	13794	773.3
2024-05-01	08:29:00	13785	773.3
2024-05-01	08:30:00	13583	773.3
2024-05-01	08:31:00	14033	773.3
2024-05-01	08:32:00	14103	773.3
2024-05-01	08:33:00	13972	773.3
2024-05-01	08:34:00	13422	773.2
2024-05-01	08:35:00	13715	773.2
2024-05-01	08:36:00	13713	773.2
2024-05-01	08:37:00	13898	773.2
2024-05-01	08:38:00	13464	773.2
2024-05-01	08:39:00	13683	773.3
2024-05-01	08:40:00	13753	773.3
2024-05-01	08:41:00	13866	773.3
2024-05-01	08:42:00	13312	773.3
2024-05-01	08:43:00	13670	773.3
2024-05-01	08:44:00	13923	773.2
2024-05-01	08:45:00	13867	773.2
2024-05-01	08:46:00	13828	773.2
2024-05-01	08:47:00	13745	773.2
2024-05-01	08:48:00	13445	773.2
2024-05-01	08:49:00	14088	773.2
2024-05-01	08:50:00	13793	773.2
2024-05-01	08:51:00	13686	773.2
2024-05-01	08:52:00	13875	773.3
2024-05-01	08:53:00	13756	773.2
2024-05-01	08:54:00	14035	773.2
2024-05-01	08:55:00	13536	773.2
2024-05-01	08:56:00	13778	773.2
2024-05-01	08:57:00	13790	773.2
2024-05-01	08:58:00	13719	773.2
2024-05-01	08:59:00	13922	773.2
2024-05-01	09:00:00	13988	773.2
2024-05-01	09:01:00	13488	773.2
2024-05-01	09:02:00	13793	773.2
2024-05-01	09:03:00	13448	773.2
2024-05-01	09:04:00	13747	773.2
2024-05-01	09:05:00	13855	773.2
2024-05-01	09:06:00	13752	773.2
2024-05-01	09:07:00	13871	773.2
2024-05-01	09:08:00	13751	773.2
2024-05-01	09:09:00	13578	773.2
2024-05-01	09:10:00	13664	773.2
2024-05-01	09:11:00	13797	773.2
2024-05-01	09:12:00	14139	773.2
2024-05-01	09:13:00	13777	773.2
2024-05-01	09:14:00	13728	773.2
2024-05-01	09:15:00	14051	773.2
2024-05-01	09:16:00	13919	773.2
2024-05-01	09:17:00	13661	773.2
2024-05-01	09:18:00	13605	773.2
2024-05-01	09:19:00	13822	773.2
2024-05-01	09:20:00	13625	773.2
2024-05-01	09:21:00	13523	773.2
2024-05-01	09:22:00	13837	773.2
2024-05-01	09:23:00	13725	773.2
2024-05-01	09:24:00	14081	773.2
2024-05-01	09:25:00	13522	773.2
2024-05-01	09:26:00	13474	773.2
2024-05-01	09:27:00	13910	773.2
2024-05-01	09:28:00	13866	773.2
2024-05-01	09:29:00	13626	773.2
2024-05-01	09:30:00	13737	773.1
2024-05-01	09:31:00	13466	773.1
2024-05-01	09:32:00	13472	773.1
2024-05-01	09:33:00	13566	773.1
2024-05-01	09:34:00	13605	773.1
2024-05-01	09:35:00	13766	773.2
2024-05-01	09:36:00	13550	773.2
2024-05-01	09:37:00	13638	773.1
2024-05-01	09:38:00	14023	773.2
2024-05-01	09:39:00	13864	773.2
2024-05-01	09:40:00	13903	773.2
2024-05-01	09:41:00	13637	773.2
2024-05-01	09:42:00	13640	773.2
2024-05-01	09:43:00	13639	773.2
2024-05-01	09:44:00	13955	773.2
2024-05-01	09:45:00	13886	773.2
2024-05-01	09:46:00	13848	773.2
2024-05-01	09:47:00	13642	773.2
2024-05-01	09:48:00	13911	773.2
2024-05-01	09:49:00	13720	773.2
2024-05-01	09:50:00	13875	773.1
2024-05-01	09:51:00	13553	773.1
2024-05-01	09:52:00	13801	773.1
2024-05-01	09:53:00	13615	773.1
2024-05-01	09:54:00	13680	773.1
2024-05-01	09:55:00	13592	773.1
2024-05-01	09:56:00	13937	773.1
2024-05-01	09:57:00	14032	773.1
2024-05-01	09:58:00	13650	773.1
2024-05-01	09:59:00	13839	773.2
2024-05-01	10:00:00	13691	773.2
2024-05-01	10:01:00	13766	773.2
2024-05-01	10:02:00	13962	773.2
2024-05-01	10:03:00	13251	773.2
2024-05-01	10:04:00	13249	773.2
2024-05-01	10:05:00	13613	773.3
2024-05-01	10:06:00	13695	773.3
2024-05-01	10:07:00	14115	773.3
2024-05-01	10:08:00	13650	773.3
2024-05-01	10:09:00	13829	773.3
2024-05-01	10:10:00	13788	773.3
2024-05-01	10:11:00	13884	773.3
2024-05-01	10:12:00	13628	773.3
2024-05-01	10:13:00	13862	773.3
2024-05-01	10:14:00	13493	773.3
2024-05-01	10:15:00	13776	773.3
2024-05-01	10:16:00	13580	773.4
2024-05-01	10:17:00	13425	773.4
2024-05-01	10:18:00	13906	773.4
2024-05-01	10:19:00	13818	773.4
2024-05-01	10:20:00	13710	773.4
2024-05-01	10:21:00	13679	773.4
2024-05-01	10:22:00	13814	773.4
2024-05-01	10:23:00	13902	773.4
2024-05-01	10:24:00	13637	773.5
2024-05-01	10:25:00	13678	773.5
2024-05-01	10:26:00	13720	773.5
2024-05-01	10:27:00	13669	773.5
2024-05-01	10:28:00	13626	773.5
2024-05-01	10:29:00	13546	773.5
2024-05-01	10:30:00	13617	773.5
2024-05-01	10:31:00	13852	773.6
2024-05-01	10:32:00	14171	773.6
2024-05-01	10:33:00	13666	773.6
2024-05-01	10:34:00	13933	773.6
2024-05-01	10:35:00	13863	773.6
2024-05-01	10:36:00	13788	773.6
2024-05-01	10:37:00	13713	773.6
2024-05-01	10:38:00	13504	773.6
2024-05-01	10:39:00	13532	773.7
2024-05-01	10:40:00	13614	773.7
2024-05-01	10:41:00	13926	773.7
2024-05-01	10:42:00	13625	773.7
2024-05-01	10:43:00	13938	773.7
2024-05-01	10:44:00	13612	773.7
2024-05-01	10:45:00	13823	773.7
2024-05-01	10:46:00	13566	773.7
2024-05-01	10:47:00	13316	773.7
2024-05-01	10:48:00	13856	773.8
2024-05-01	10:49:00	13810	773.8
2024-05-01	10:50:00	13688	773.8
2024-05-01	10:51:00	13265	773.8
2024-05-01	10:52:00	14006	773.8
2024-05-01	10:53:00	13554	773.8
2024-05-01	10:54:00	13553	773.8
2024-05-01	10:55:00	13649	773.8
2024-05-01	10:56:00	13709	773.8
2024-05-01	10:57:00	13583	773.8
2024-05-01	10:58:00	13676	773.8
2024-05-01	10:59:00	13860	773.7
2024-05-01	11:00:00	13850	773.7
2024-05-01	11:01:00	13782	773.7
2024-05-01	11:02:00	13879	773.7
2024-05-01	11:03:00	13759	773.7
2024-05-01	11:04:00	13867	773.7
2024-05-01	11:05:00	13616	773.8
2024-05-01	11:06:00	13331	773.8
2024-05-01	11:07:00	13647	773.8
2024-05-01	11:08:00	13996	773.8
2024-05-01	11:09:00	13538	773.8
2024-05-01	11:10:00	13575	773.8
2024-05-01	11:11:00	13547	773.8
2024-05-01	11:12:00	13869	773.8
2024-05-01	11:13:00	14008	773.8
2024-05-01	11:14:00	13882	773.8
2024-05-01	11:15:00	13543	773.8
2024-05-01	11:16:00	13640	773.8
2024-05-01	11:17:00	13927	773.8
2024-05-01	11:18:00	13629	773.8
2024-05-01	11:19:00	13626	773.8
2024-05-01	11:20:00	13603	773.8
2024-05-01	11:21:00	13448	773.8
2024-05-01	11:22:00	13944	773.8
2024-05-01	11:23:00	13460	773.8
2024-05-01	11:24:00	13239	773.8
2024-05-01	11:25:00	13728	773.9
2024-05-01	11:26:00	13715	773.9
2024-05-01	11:27:00	13911	773.9
2024-05-01	11:28:00	13637	773.9
2024-05-01	11:29:00	13515	773.9
2024-05-01	11:30:00	13878	773.9
2024-05-01	11:31:00	13693	773.9
2024-05-01	11:32:00	13307	773.9
2024-05-01	11:33:00	13839	773.9
2024-05-01	11:34:00	13711	773.9
2024-05-01	11:35:00	13864	773.9
2024-05-01	11:36:00	13552	773.9
2024-05-01	11:37:00	13767	773.9
2024-05-01	11:38:00	13596	773.9
2024-05-01	11:39:00	13781	773.9
2024-05-01	11:40:00	13629	773.9
2024-05-01	11:41:00	13582	773.9
